Season,Team,Gtm,Date,Home,Opp,Rslt,Team_pts,Opp_pts,OT,Team_FG,Team_FGA,Team_FG%,Team_3P,Team_3PA,Team_3P%,2P,2PA,2P%,eFG%,Team_FT,Team_FTA,Team_FT%,Team_ORB,DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,2P.1,2PA.1,2P%.1,eFG%.1,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,DRB.1,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2024,GSW,54,2024-02-22,H,LAL,W,128,110,,50,107,.467,16,41,.390,34,66,.515,.542,12,14,.857,15,33,48,32,6,4,9,19,43,88,.489,10,35,.286,33,53,.623,.545,14,21,.667,10,31,41,28,5,9,11,18
2024,GSW,55,2024-02-23,H,CHO,W,97,84,,38,89,.427,13,42,.310,25,47,.532,.500,8,10,.800,13,40,53,28,7,7,22,15,32,88,.364,11,39,.282,21,49,.429,.426,9,11,.818,13,30,43,21,13,6,19,15
2024,GSW,56,2024-02-25,H,DEN,L,103,119,,35,81,.432,11,34,.324,24,47,.511,.500,22,29,.759,11,31,42,27,5,3,17,18,43,88,.489,11,32,.344,32,56,.571,.551,22,26,.846,12,33,45,29,10,5,10,20
2024,GSW,57,2024-02-27,A,WAS,W,123,112,,47,94,.500,21,46,.457,26,48,.542,.612,8,11,.727,9,35,44,39,12,6,19,11,46,93,.495,12,35,.343,34,58,.586,.559,8,10,.800,11,30,41,34,5,5,21,12
2024,GSW,58,2024-02-29,A,NYK,W,110,99,,44,98,.449,14,44,.318,30,54,.556,.520,8,16,.500,16,37,53,26,8,5,11,19,35,95,.368,12,39,.308,23,56,.411,.432,17,24,.708,17,39,56,23,7,3,13,15
2024,GSW,59,2024-03-01,A,TOR,W,120,105,,44,98,.449,18,44,.409,26,54,.481,.541,14,18,.778,15,41,56,26,10,5,14,14,41,95,.432,12,45,.267,29,50,.580,.495,11,17,.647,11,36,47,31,9,2,14,14
2024,GSW,60,2024-03-03,A,BOS,L,88,140,,36,92,.391,7,41,.171,29,51,.569,.429,9,13,.692,12,34,46,24,2,3,17,13,53,96,.552,25,49,.510,28,47,.596,.682,9,11,.818,7,44,51,35,10,5,8,19
2024,GSW,61,2024-03-06,H,MIL,W,125,90,,51,91,.560,19,39,.487,32,52,.615,.665,4,7,.571,8,42,50,37,10,13,16,13,34,89,.382,11,39,.282,23,50,.460,.444,11,15,.733,6,30,36,19,8,5,15,10
2024,GSW,62,2024-03-07,H,CHI,L,122,125,,44,97,.454,11,42,.262,33,55,.600,.510,23,28,.821,13,35,48,31,8,2,11,22,46,87,.529,16,36,.444,30,51,.588,.621,17,23,.739,7,33,40,29,6,5,14,22
2024,GSW,63,2024-03-09,H,SAS,L,113,126,,41,88,.466,10,30,.333,31,58,.534,.523,21,29,.724,9,30,39,26,9,7,12,24,44,86,.512,17,33,.515,27,53,.509,.610,21,28,.750,12,37,49,34,6,6,14,22
2024,GSW,64,2024-03-11,A,SAS,W,112,102,,46,93,.495,12,27,.444,34,66,.515,.559,8,12,.667,10,35,45,28,7,4,14,19,39,93,.419,14,37,.378,25,56,.446,.495,10,15,.667,13,37,50,27,6,10,15,15
2024,GSW,65,2024-03-13,A,DAL,L,99,109,,37,92,.402,9,28,.321,28,64,.438,.451,16,19,.842,15,27,42,19,9,3,17,20,44,82,.537,6,27,.222,38,55,.691,.573,15,19,.789,9,33,42,30,6,13,17,16
2024,GSW,66,2024-03-16,A,LAL,W,128,121,,51,97,.526,14,34,.412,37,63,.587,.598,12,15,.800,14,31,45,38,3,4,7,19,47,92,.511,12,34,.353,35,58,.603,.576,15,18,.833,8,31,39,32,3,4,10,13
2024,GSW,67,2024-03-18,H,NYK,L,112,119,,42,88,.477,14,36,.389,28,52,.538,.557,14,18,.778,12,27,39,29,7,5,13,16,44,91,.484,14,37,.378,30,54,.556,.560,17,20,.850,14,30,44,29,6,1,13,17
2024,GSW,68,2024-03-20,H,MEM,W,137,116,,58,100,.580,19,39,.487,39,61,.639,.675,2,6,.333,13,35,48,43,6,5,7,17,42,96,.438,18,49,.367,24,47,.511,.531,14,18,.778,16,29,45,29,4,3,12,15
2024,GSW,69,2024-03-22,H,IND,L,111,123,,43,106,.406,14,48,.292,29,58,.500,.472,11,16,.688,24,40,64,24,6,6,14,15,48,99,.485,15,36,.417,33,63,.524,.561,12,16,.750,12,38,50,32,8,10,11,14
2024,GSW,70,2024-03-24,A,MIN,L,110,114,,38,85,.447,14,36,.389,24,49,.490,.529,20,26,.769,7,34,41,23,8,3,13,19,40,84,.476,21,40,.525,19,44,.432,.601,13,18,.722,7,37,44,30,9,5,16,17
2024,GSW,71,2024-03-26,A,MIA,W,113,92,,47,85,.553,13,38,.342,34,47,.723,.629,6,10,.600,7,36,43,31,6,5,12,20,37,92,.402,8,33,.242,29,59,.492,.446,10,13,.769,11,28,39,24,3,2,9,9
2024,GSW,72,2024-03-27,A,ORL,W,101,93,,40,90,.444,10,34,.294,30,56,.536,.500,11,13,.846,12,40,52,26,5,5,13,18,36,85,.424,10,32,.313,26,53,.491,.482,11,21,.524,10,29,39,25,10,5,11,13
2024,GSW,73,2024-03-29,A,CHO,W,115,97,,48,89,.539,11,32,.344,37,57,.649,.601,8,9,.889,11,39,50,35,7,5,13,19,34,84,.405,12,46,.261,22,38,.579,.476,17,24,.708,12,29,41,23,4,2,11,10
2024,GSW,74,2024-03-31,A,SAS,W,117,113,,45,92,.489,16,39,.410,29,53,.547,.576,11,13,.846,12,29,41,34,15,3,16,14,40,89,.449,17,43,.395,23,46,.500,.545,16,18,.889,16,29,45,31,7,5,19,12
2024,GSW,75,2024-04-02,H,DAL,W,104,100,,41,90,.456,15,32,.469,26,58,.448,.539,7,7,1.000,11,41,52,29,9,4,17,18,39,89,.438,15,40,.375,24,49,.490,.522,7,11,.636,8,34,42,27,8,7,15,14
2024,GSW,76,2024-04-04,A,HOU,W,133,110,,47,80,.588,17,35,.486,30,45,.667,.694,22,25,.880,12,31,43,29,6,2,21,23,36,86,.419,12,40,.300,24,46,.522,.488,26,30,.867,12,17,29,23,11,1,12,19
2024,GSW,77,2024-04-05,A,DAL,L,106,108,,41,93,.441,12,35,.343,29,58,.500,.505,12,18,.667,11,33,44,27,12,5,15,19,40,84,.476,12,34,.353,28,50,.560,.548,16,21,.762,8,33,41,30,9,9,18,17
2024,GSW,78,2024-04-07,H,UTA,W,118,110,,49,92,.533,14,35,.400,35,57,.614,.609,6,6,1.000,11,36,47,32,9,8,16,19,39,83,.470,15,35,.429,24,48,.500,.560,17,21,.810,6,23,29,21,4,6,11,9
2024,GSW,79,2024-04-09,A,LAL,W,134,120,,47,80,.588,26,41,.634,21,39,.538,.750,14,21,.667,4,38,42,37,3,12,15,17,44,96,.458,12,35,.343,32,61,.525,.521,20,24,.833,10,30,40,31,8,3,8,14
2024,GSW,80,2024-04-11,A,POR,W,100,92,,36,77,.468,12,35,.343,24,42,.571,.545,16,20,.800,10,36,46,24,8,13,16,18,35,97,.361,8,34,.235,27,63,.429,.402,14,17,.824,20,29,49,22,9,3,13,18
2024,GSW,81,2024-04-12,H,NOP,L,109,114,,40,86,.465,13,34,.382,27,52,.519,.541,16,21,.762,11,42,53,27,6,5,16,15,42,90,.467,20,38,.526,22,52,.423,.578,10,16,.625,5,33,38,24,11,5,9,13
2024,GSW,82,2024-04-14,H,UTA,W,123,116,,45,94,.479,14,43,.326,31,51,.608,.553,19,23,.826,12,30,42,35,10,6,9,14,46,89,.517,14,34,.412,32,55,.582,.596,10,16,.625,14,34,48,22,6,5,20,20
2025,GSW,1,2024-10-23,A,POR,W,140,104,,48,93,.516,20,48,.417,28,45,.622,.624,24,30,.800,15,42,57,38,13,5,18,27,36,92,.391,8,34,.235,28,58,.483,.435,24,30,.800,13,29,42,21,10,4,18,22
2025,GSW,2,2024-10-25,A,UTA,W,127,86,,51,106,.481,20,50,.400,31,56,.554,.575,5,6,.833,19,41,60,35,15,6,15,25,29,92,.315,9,42,.214,20,50,.400,.364,19,26,.731,14,31,45,18,8,5,22,11
2025,GSW,3,2024-10-27,H,LAC,L,104,112,,38,88,.432,14,43,.326,24,45,.533,.511,14,22,.636,14,33,47,19,10,5,21,22,42,90,.467,10,32,.313,32,58,.552,.522,18,23,.783,14,34,48,27,11,2,18,21
2025,GSW,4,2024-10-29,H,NOP,W,124,106,,46,97,.474,21,46,.457,25,51,.490,.582,11,13,.846,11,23,34,34,15,9,8,20,40,74,.541,9,22,.409,31,52,.596,.601,17,24,.708,9,35,44,23,4,6,24,13
2025,GSW,5,2024-10-30,H,NOP,W,104,89,,41,87,.471,13,38,.342,28,49,.571,.546,9,13,.692,13,29,42,32,5,9,14,22,33,90,.367,11,36,.306,22,54,.407,.428,12,20,.600,18,31,49,24,7,6,15,17
2025,GSW,6,2024-11-02,A,HOU,W,127,121,OT,40,78,.513,15,32,.469,25,46,.543,.609,32,50,.640,9,38,47,26,5,4,14,22,44,107,.411,15,45,.333,29,62,.468,.481,18,24,.750,18,31,49,27,10,6,11,32
2025,GSW,7,2024-11-04,A,WAS,W,125,112,,44,97,.454,12,37,.324,32,60,.533,.515,25,34,.735,16,40,56,29,5,7,7,20,42,96,.438,10,43,.233,32,53,.604,.490,18,21,.857,8,39,47,29,4,8,10,23
2025,GSW,8,2024-11-06,A,BOS,W,118,112,,42,91,.462,14,34,.412,28,57,.491,.538,20,24,.833,15,38,53,22,6,5,11,19,38,90,.422,19,54,.352,19,36,.528,.528,17,21,.810,13,34,47,22,5,3,12,18
2025,GSW,9,2024-11-08,A,CLE,L,117,136,,47,98,.480,13,42,.310,34,56,.607,.546,10,14,.714,11,29,40,32,14,4,17,24,46,85,.541,20,42,.476,26,43,.605,.659,24,28,.857,9,34,43,33,7,7,20,12
2025,GSW,10,2024-11-10,A,OKC,W,127,116,,45,89,.506,21,43,.488,24,46,.522,.624,16,23,.696,13,33,46,35,8,3,15,26,42,94,.447,11,33,.333,31,61,.508,.505,21,26,.808,14,27,41,25,4,6,11,18
2025,GSW,11,2024-11-12,H,DAL,W,120,117,,45,94,.479,14,41,.341,31,53,.585,.553,16,27,.593,18,32,50,29,13,7,13,18,44,84,.524,11,34,.324,33,50,.660,.589,18,24,.750,8,32,40,26,6,1,18,23
2025,GSW,12,2024-11-15,H,MEM,W,123,118,,43,98,.439,19,46,.413,24,52,.462,.536,18,25,.720,14,42,56,33,9,5,19,28,42,103,.408,7,42,.167,35,61,.574,.442,27,33,.818,18,36,54,22,8,11,15,21
2025,GSW,13,2024-11-18,A,LAC,L,99,102,,37,84,.440,16,44,.364,21,40,.525,.536,9,19,.474,9,36,45,27,12,4,19,14,35,82,.427,16,34,.471,19,48,.396,.524,16,18,.889,5,39,44,29,10,6,20,13
2025,GSW,14,2024-11-20,H,ATL,W,120,97,,47,101,.465,14,40,.350,33,61,.541,.535,12,18,.667,9,45,54,36,10,7,15,17,35,105,.333,12,45,.267,23,60,.383,.390,15,24,.625,21,44,65,27,9,5,17,17
2025,GSW,15,2024-11-22,A,NOP,W,112,108,,39,87,.448,12,37,.324,27,50,.540,.517,22,29,.759,14,38,52,27,5,5,17,19,41,92,.446,12,39,.308,29,53,.547,.511,14,22,.636,13,30,43,28,10,9,10,25
2025,GSW,16,2024-11-23,A,SAS,L,94,104,,36,95,.379,14,44,.318,22,51,.431,.453,8,13,.615,17,32,49,29,4,3,10,21,38,85,.447,13,47,.277,25,38,.658,.524,15,19,.789,9,39,48,29,5,9,9,16
2025,GSW,17,2024-11-25,H,BRK,L,120,128,,45,93,.484,19,46,.413,26,47,.553,.586,11,17,.647,11,32,43,32,8,5,13,21,41,83,.494,20,45,.444,21,38,.553,.614,26,30,.867,7,35,42,23,6,3,12,18
2025,GSW,18,2024-11-27,H,OKC,L,101,105,,35,98,.357,16,50,.320,19,48,.396,.439,15,21,.714,18,39,57,25,7,6,16,21,39,85,.459,11,37,.297,28,48,.583,.524,16,26,.615,8,40,48,26,10,9,14,21
2025,GSW,19,2024-11-30,A,PHO,L,105,113,,38,92,.413,14,40,.350,24,52,.462,.489,15,18,.833,9,34,43,28,8,5,9,17,38,79,.481,18,35,.514,20,44,.455,.595,19,22,.864,6,39,45,31,4,9,14,13
2025,GSW,20,2024-12-03,A,DEN,L,115,119,,44,95,.463,12,38,.316,32,57,.561,.526,15,21,.714,11,37,48,36,12,3,15,25,40,79,.506,11,24,.458,29,55,.527,.576,28,35,.800,4,34,38,32,9,5,15,15
2025,GSW,21,2024-12-05,H,HOU,W,99,93,,36,86,.419,9,28,.321,27,58,.466,.471,18,27,.667,11,43,54,19,5,3,10,16,35,93,.376,10,38,.263,25,55,.455,.430,13,17,.765,11,34,45,20,9,9,8,20
2025,GSW,22,2024-12-06,H,MIN,L,90,107,,32,82,.390,11,39,.282,21,43,.488,.457,15,17,.882,10,31,41,21,9,4,22,11,40,88,.455,14,42,.333,26,46,.565,.534,13,14,.929,9,39,48,32,12,6,21,14
2025,GSW,23,2024-12-08,H,MIN,W,114,106,,42,90,.467,16,41,.390,26,49,.531,.556,14,20,.700,14,31,45,28,8,6,13,20,36,79,.456,19,42,.452,17,37,.459,.576,15,20,.750,7,32,39,22,6,8,16,18
2025,GSW,24,2024-12-11,A,HOU,L,90,91,,37,84,.440,12,38,.316,25,46,.543,.512,4,9,.444,11,28,39,22,13,8,22,11,38,83,.458,6,27,.222,32,56,.571,.494,9,10,.900,7,29,36,23,10,5,17,14
2025,GSW,25,2024-12-15,H,DAL,L,133,143,,49,103,.476,27,54,.500,22,49,.449,.607,8,11,.727,15,22,37,39,8,2,10,17,52,87,.598,21,41,.512,31,46,.674,.718,18,25,.720,10,37,47,36,8,5,16,12
2025,GSW,26,2024-12-19,A,MEM,L,93,144,,32,90,.356,12,36,.333,20,54,.370,.422,17,24,.708,10,26,36,20,11,5,18,16,53,98,.541,27,48,.563,26,50,.520,.679,11,15,.733,15,45,60,38,11,8,17,19
2025,GSW,27,2024-12-21,A,MIN,W,113,103,,40,87,.460,16,42,.381,24,45,.533,.552,17,23,.739,11,34,45,30,9,6,11,23,36,86,.419,14,38,.368,22,48,.458,.500,17,25,.680,11,34,45,27,5,2,15,18
2025,GSW,28,2024-12-23,H,IND,L,105,111,,39,90,.433,12,38,.316,27,52,.519,.500,15,21,.714,11,33,44,29,7,7,11,13,45,92,.489,11,35,.314,34,57,.596,.549,10,11,.909,8,35,43,26,7,4,12,16
2025,GSW,29,2024-12-25,H,LAL,L,113,115,,41,89,.461,18,45,.400,23,44,.523,.562,13,17,.765,12,32,44,26,2,8,13,18,41,91,.451,15,42,.357,26,49,.531,.533,18,18,1.000,11,30,41,30,6,4,9,14
2025,GSW,30,2024-12-27,A,LAC,L,92,102,,35,95,.368,7,38,.184,28,57,.491,.405,15,20,.750,19,28,47,24,14,2,14,16,40,75,.533,10,32,.313,30,43,.698,.600,12,15,.800,6,33,39,19,6,10,23,19
2025,GSW,31,2024-12-28,H,PHO,W,109,105,,41,98,.418,12,45,.267,29,53,.547,.480,15,19,.789,18,31,49,26,8,7,12,17,39,92,.424,9,35,.257,30,57,.526,.473,18,22,.818,14,32,46,21,7,12,14,13
2025,GSW,32,2024-12-30,H,CLE,L,95,113,,33,99,.333,9,38,.237,24,61,.393,.379,20,26,.769,14,41,55,20,5,8,15,14,44,96,.458,18,47,.383,26,49,.531,.552,7,10,.700,11,43,54,25,10,6,16,25
2025,GSW,33,2025-01-02,H,PHI,W,139,105,,53,87,.609,22,39,.564,31,48,.646,.736,11,15,.733,5,38,43,41,5,8,12,22,34,81,.420,9,31,.290,25,50,.500,.475,28,34,.824,6,27,33,17,11,6,11,16
2025,GSW,34,2025-01-04,H,MEM,W,121,113,,44,84,.524,23,43,.535,21,41,.512,.661,10,16,.625,9,20,29,32,13,5,18,18,46,88,.523,9,27,.333,37,61,.607,.574,12,16,.750,12,31,43,29,9,7,23,18
2025,GSW,35,2025-01-05,H,SAC,L,99,129,,37,81,.457,12,35,.343,25,46,.543,.531,13,18,.722,9,26,35,22,10,3,22,21,45,87,.517,19,43,.442,26,44,.591,.626,20,22,.909,10,33,43,31,15,3,16,19
2025,GSW,36,2025-01-07,H,MIA,L,98,114,,40,98,.408,14,50,.280,26,48,.542,.480,4,5,.800,11,41,52,28,9,6,12,15,43,91,.473,16,40,.400,27,51,.529,.560,12,17,.706,9,39,48,32,6,3,10,9
2025,GSW,37,2025-01-09,A,DET,W,107,104,,41,89,.461,15,46,.326,26,43,.605,.545,10,16,.625,15,34,49,32,9,7,15,18,39,86,.453,14,39,.359,25,47,.532,.535,12,16,.750,7,33,40,25,7,7,15,19
2025,GSW,38,2025-01-10,A,IND,L,96,108,,38,91,.418,10,38,.263,28,53,.528,.473,10,13,.769,11,31,42,25,11,2,14,19,43,82,.524,9,27,.333,34,55,.618,.579,13,19,.684,8,40,48,27,8,8,15,13
2025,GSW,39,2025-01-13,A,TOR,L,101,104,,35,88,.398,16,46,.348,19,42,.452,.489,15,22,.682,14,32,46,23,11,4,15,14,41,86,.477,12,29,.414,29,57,.509,.547,10,15,.667,14,30,44,28,3,9,15,18
2025,GSW,40,2025-01-15,A,MIN,W,116,115,,40,82,.488,18,36,.500,22,46,.478,.598,18,21,.857,14,31,45,26,8,5,13,26,38,86,.442,17,37,.459,21,49,.429,.541,22,29,.759,16,25,41,21,4,7,9,17
2025,GSW,41,2025-01-18,H,WAS,W,122,114,,45,96,.469,14,41,.341,31,55,.564,.542,18,24,.750,17,38,55,24,6,7,10,18,38,86,.442,22,45,.489,16,41,.390,.570,16,23,.696,11,33,44,24,5,2,14,21
2025,GSW,42,2025-01-20,H,BOS,L,85,125,,32,92,.348,14,53,.264,18,39,.462,.424,7,11,.636,10,28,38,28,8,3,12,12,49,92,.533,20,48,.417,29,44,.659,.641,7,8,.875,8,42,50,33,8,9,10,8
2025,GSW,43,2025-01-22,A,SAC,L,117,123,,43,92,.467,22,48,.458,21,44,.477,.587,9,13,.692,12,32,44,31,5,2,19,27,41,81,.506,11,30,.367,30,51,.588,.574,30,32,.938,5,33,38,24,9,7,8,14
2025,GSW,44,2025-01-23,H,CHI,W,131,106,,46,102,.451,25,57,.439,21,45,.467,.574,14,14,1.000,15,37,52,37,3,6,12,21,34,87,.391,16,40,.400,18,47,.383,.483,22,27,.815,10,32,42,22,7,2,13,16
2025,GSW,45,2025-01-25,H,LAL,L,108,118,,41,89,.461,16,46,.348,25,43,.581,.551,10,16,.625,11,27,38,30,10,0,14,15,47,86,.547,10,29,.345,37,57,.649,.605,14,17,.824,10,32,42,29,8,2,13,13
2025,GSW,46,2025-01-28,H,UTA,W,114,103,,36,92,.391,17,49,.347,19,43,.442,.484,25,31,.806,16,31,47,29,8,4,9,24,39,76,.513,8,26,.308,31,50,.620,.566,17,24,.708,5,34,39,30,4,6,15,24
2025,GSW,47,2025-01-29,H,OKC,W,116,109,,40,81,.494,13,38,.342,27,43,.628,.574,23,28,.821,7,35,42,30,6,7,15,24,40,99,.404,9,39,.231,31,60,.517,.449,20,25,.800,17,33,50,21,8,3,14,21
2025,GSW,48,2025-01-31,H,PHO,L,105,130,,36,96,.375,16,44,.364,20,52,.385,.458,17,25,.680,14,35,49,26,11,6,12,19,50,89,.562,19,39,.487,31,50,.620,.669,11,16,.688,4,44,48,41,7,7,15,20
2025,GSW,49,2025-02-03,H,ORL,W,104,99,,34,78,.436,12,39,.308,22,39,.564,.513,24,34,.706,9,35,44,25,9,0,13,16,43,99,.434,8,32,.250,35,67,.522,.475,5,10,.500,18,34,52,23,8,2,12,26
2025,GSW,50,2025-02-05,A,UTA,L,128,131,,46,100,.460,17,48,.354,29,52,.558,.545,19,27,.704,12,29,41,33,6,4,9,24,48,92,.522,13,37,.351,35,55,.636,.592,22,27,.815,12,36,48,30,5,5,13,23
2025,GSW,51,2025-02-06,A,LAL,L,112,120,,41,101,.406,16,53,.302,25,48,.521,.485,14,20,.700,10,30,40,29,8,2,12,25,39,78,.500,13,35,.371,26,43,.605,.583,29,36,.806,7,40,47,26,9,5,14,21
2025,GSW,52,2025-02-08,A,CHI,W,132,111,,45,90,.500,19,48,.396,26,42,.619,.606,23,27,.852,16,28,44,34,8,7,15,23,35,79,.443,17,39,.436,18,40,.450,.551,24,31,.774,6,25,31,24,8,4,17,19
2025,GSW,53,2025-02-10,A,MIL,W,125,111,,41,93,.441,13,45,.289,28,48,.583,.511,30,38,.789,15,33,48,27,16,2,9,23,38,76,.500,10,33,.303,28,43,.651,.566,25,34,.735,5,32,37,18,5,4,20,25
2025,GSW,54,2025-02-12,A,DAL,L,107,111,,41,96,.427,10,35,.286,31,61,.508,.479,15,18,.833,18,32,50,29,9,6,16,16,42,87,.483,15,36,.417,27,51,.529,.569,12,15,.800,9,30,39,20,9,7,15,16
2025,GSW,55,2025-02-13,A,HOU,W,105,98,,35,89,.393,11,41,.268,24,48,.500,.455,24,27,.889,9,33,42,26,13,6,11,18,38,93,.409,12,36,.333,26,57,.456,.473,10,18,.556,15,37,52,24,7,5,20,20
2025,GSW,56,2025-02-21,A,SAC,W,132,108,,50,93,.538,20,43,.465,30,50,.600,.645,12,12,1.000,11,24,35,40,13,3,12,19,40,79,.506,11,32,.344,29,47,.617,.576,17,18,.944,11,28,39,26,8,3,24,16
2025,GSW,57,2025-02-23,H,DAL,W,126,102,,47,98,.480,12,40,.300,35,58,.603,.541,20,23,.870,17,37,54,30,10,6,10,17,38,82,.463,13,32,.406,25,50,.500,.543,13,19,.684,7,34,41,24,7,4,18,22
2025,GSW,58,2025-02-25,H,CHO,W,128,92,,49,100,.490,15,42,.357,34,58,.586,.565,15,18,.833,16,35,51,40,16,5,12,20,33,89,.371,11,40,.275,22,49,.449,.433,15,18,.833,18,32,50,18,7,8,25,15
2025,GSW,59,2025-02-27,A,ORL,W,121,115,,36,79,.456,19,45,.422,17,34,.500,.576,30,34,.882,11,27,38,26,8,7,14,18,45,89,.506,11,28,.393,34,61,.557,.567,14,18,.778,15,31,46,23,9,4,18,25
2025,GSW,60,2025-03-01,A,PHI,L,119,126,,46,100,.460,12,42,.286,34,58,.586,.520,15,19,.789,18,31,49,33,7,4,15,19,45,85,.529,19,33,.576,26,52,.500,.641,17,28,.607,10,30,40,27,8,3,14,19
2025,GSW,61,2025-03-03,A,CHO,W,119,101,,40,95,.421,18,50,.360,22,45,.489,.516,21,24,.875,12,42,54,33,10,4,9,23,34,86,.395,11,40,.275,23,46,.500,.459,22,33,.667,8,39,47,20,3,6,17,19
2025,GSW,62,2025-03-04,A,NYK,W,114,102,,43,88,.489,13,37,.351,30,51,.588,.563,15,19,.789,9,35,44,30,7,7,13,14,41,92,.446,8,33,.242,33,59,.559,.489,12,15,.800,14,28,42,26,4,2,14,17
2025,GSW,63,2025-03-06,A,BRK,W,121,119,,40,82,.488,12,32,.375,28,50,.560,.561,29,32,.906,15,30,45,31,3,4,17,19,44,87,.506,15,33,.455,29,54,.537,.592,16,18,.889,8,24,32,30,7,5,12,24
2025,GSW,64,2025-03-08,H,DET,W,115,110,,35,84,.417,12,41,.293,23,43,.535,.488,33,41,.805,11,35,46,26,12,4,19,27,39,85,.459,5,23,.217,34,62,.548,.488,27,36,.750,13,31,44,17,12,4,20,29
2025,GSW,65,2025-03-10,H,POR,W,130,120,,45,85,.529,21,41,.512,24,44,.545,.653,19,21,.905,12,28,40,35,16,5,18,16,44,91,.484,18,42,.429,26,49,.531,.582,14,17,.824,15,28,43,31,9,5,19,13
