Season,Team,G,Date,Home,Opp,W/L,Team_pts,Opp_pts,Team_FG,Team_FGA,Team_FG%,Team_3P,Team_3PA,Team_3P%,Team_FT,Team_FTA,Team_FT%,Team_ORB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2021,NYK,21,2021-01-31,H,LAC,L,115,129,41,85,.482,10,27,.370,23,28,.821,10,36,21,5,5,7,20,44,81,.543,17,38,.447,24,28,.857,7,38,26,2,4,7,14
2021,NYK,22,2021-02-01,A,CHI,L,102,110,37,87,.425,6,29,.207,22,26,.846,11,45,21,6,6,11,19,42,88,.477,11,34,.324,15,20,.750,7,40,30,3,1,12,19
2021,NYK,23,2021-02-03,A,CHI,W,107,103,43,89,.483,11,22,.500,10,15,.667,11,47,19,5,4,17,18,43,88,.489,6,36,.167,11,16,.688,6,38,25,11,3,9,14
2021,NYK,24,2021-02-06,H,POR,W,110,99,44,88,.500,13,30,.433,9,13,.692,8,51,20,5,5,14,19,37,89,.416,17,47,.362,8,16,.500,11,41,15,7,7,11,15
2021,NYK,25,2021-02-07,H,MIA,L,103,109,38,85,.447,16,42,.381,11,15,.733,10,44,23,8,2,12,20,40,83,.482,13,35,.371,16,20,.800,6,44,25,6,1,11,15
2021,NYK,26,2021-02-09,A,MIA,L,96,98,37,87,.425,10,28,.357,12,16,.750,11,46,22,8,5,14,25,26,70,.371,14,33,.424,32,39,.821,6,38,21,5,6,10,14
2021,NYK,27,2021-02-12,A,WAS,W,109,91,44,98,.449,6,24,.250,15,22,.682,15,65,22,11,4,11,22,34,89,.382,9,34,.265,14,20,.700,9,46,20,5,5,14,18
2021,NYK,28,2021-02-13,H,HOU,W,121,99,45,86,.523,12,28,.429,19,23,.826,4,44,21,4,4,7,21,33,88,.375,8,43,.186,25,30,.833,12,46,17,5,5,9,17
2021,NYK,29,2021-02-15,H,ATL,W,123,112,42,83,.506,17,34,.500,22,27,.815,10,42,22,5,6,8,22,36,85,.424,11,33,.333,29,32,.906,11,42,17,5,6,11,19
2021,NYK,30,2021-02-17,A,ORL,L,89,107,33,87,.379,7,27,.259,16,19,.842,10,46,16,7,5,16,14,42,92,.457,16,34,.471,7,10,.700,10,50,27,10,7,12,15
2021,NYK,31,2021-02-21,H,MIN,W,103,99,33,78,.423,6,18,.333,31,38,.816,11,48,17,4,4,13,25,33,82,.402,16,35,.457,17,21,.810,7,43,24,6,3,15,24
2021,NYK,32,2021-02-23,H,GSW,L,106,114,38,97,.392,11,29,.379,19,22,.864,18,56,22,4,5,13,23,40,89,.449,13,38,.342,21,24,.875,7,41,30,9,8,10,18
2021,NYK,33,2021-02-25,H,SAC,W,140,121,51,87,.586,19,36,.528,19,21,.905,9,43,24,8,2,16,23,42,85,.494,12,35,.343,25,33,.758,8,34,25,12,0,16,22
2021,NYK,34,2021-02-27,H,IND,W,110,107,40,81,.494,12,24,.500,18,22,.818,4,38,26,12,2,18,22,38,84,.452,11,28,.393,20,25,.800,6,35,27,5,7,16,17
2021,NYK,35,2021-02-28,A,DET,W,109,90,44,86,.512,13,26,.500,8,10,.800,6,41,23,9,7,11,23,28,72,.389,9,32,.281,25,31,.806,7,40,16,8,4,15,15
2021,NYK,36,2021-03-02,A,SAS,L,93,119,33,81,.407,15,36,.417,12,15,.800,9,41,18,2,5,16,16,43,89,.483,18,42,.429,15,21,.714,9,45,31,12,4,8,14
2021,NYK,37,2021-03-04,H,DET,W,114,104,45,83,.542,9,27,.333,15,19,.789,12,47,25,10,4,13,13,39,80,.488,14,36,.389,12,15,.800,6,29,23,6,2,12,13
2021,NYK,38,2021-03-11,A,MIL,L,101,134,37,88,.420,13,37,.351,14,21,.667,10,38,19,3,5,14,19,50,87,.575,18,38,.474,16,17,.941,5,43,29,9,9,12,18
2021,NYK,39,2021-03-13,A,OKC,W,119,97,44,90,.489,14,35,.400,17,22,.773,11,44,23,12,2,10,20,37,76,.487,8,32,.250,15,21,.714,5,40,22,3,4,18,18
2021,NYK,40,2021-03-15,A,BRK,L,112,117,37,92,.402,15,42,.357,23,27,.852,13,40,16,9,2,8,22,44,76,.579,12,29,.414,17,22,.773,3,41,29,3,6,15,19
2021,NYK,41,2021-03-16,A,PHI,L,96,99,37,84,.440,8,24,.333,14,22,.636,9,47,19,7,5,12,23,37,90,.411,11,32,.344,14,19,.737,12,50,19,8,10,11,22
2021,NYK,42,2021-03-18,H,ORL,W,94,93,37,86,.430,14,34,.412,6,11,.545,5,43,24,6,4,7,14,35,82,.427,10,34,.294,13,16,.813,8,49,21,6,6,10,13
2021,NYK,43,2021-03-21,H,PHI,L,100,101,38,88,.432,11,24,.458,13,23,.565,13,44,16,13,2,17,19,38,82,.463,11,25,.440,14,23,.609,8,44,19,12,9,19,18
2021,NYK,44,2021-03-23,H,WAS,W,131,113,47,92,.511,16,30,.533,21,24,.875,12,42,23,6,8,10,28,38,79,.481,9,23,.391,28,35,.800,7,38,25,5,5,16,23
2021,NYK,45,2021-03-25,H,WAS,W,106,102,34,93,.366,7,28,.250,31,42,.738,18,55,14,12,4,13,28,37,80,.463,8,26,.308,20,33,.606,8,46,26,8,9,17,32
2021,NYK,46,2021-03-27,A,MIL,W,102,96,40,93,.430,16,44,.364,6,8,.750,12,44,28,9,11,14,19,36,87,.414,14,36,.389,10,16,.625,15,48,21,11,7,16,11
2021,NYK,47,2021-03-29,H,MIA,L,88,98,33,80,.413,10,36,.278,12,20,.600,6,41,15,4,6,13,19,37,86,.430,10,34,.294,14,17,.824,12,47,22,7,5,12,18
2021,NYK,48,2021-03-31,A,MIN,L,101,102,39,82,.476,11,23,.478,12,17,.706,7,41,20,7,6,16,18,36,87,.414,14,40,.350,16,19,.842,9,40,25,9,8,12,14
2021,NYK,49,2021-04-02,H,DAL,L,86,99,32,89,.360,12,38,.316,10,10,1.000,9,43,18,7,3,11,17,41,88,.466,12,37,.324,5,10,.500,4,47,19,6,2,10,12
2021,NYK,50,2021-04-03,A,DET,W,125,81,43,79,.544,19,39,.487,20,27,.741,7,44,31,12,11,7,18,29,82,.354,9,28,.321,14,20,.700,12,43,20,4,4,14,20
2021,NYK,51,2021-04-05,A,BRK,L,112,114,40,86,.465,14,29,.483,18,22,.818,5,41,24,7,4,12,25,42,92,.457,10,32,.313,20,26,.769,11,45,27,6,6,10,14
2021,NYK,52,2021-04-07,A,BOS,L,99,101,35,84,.417,16,33,.485,13,16,.813,5,39,22,7,4,14,21,36,86,.419,15,40,.375,14,20,.700,16,53,22,6,7,17,14
2021,NYK,53,2021-04-09,H,MEM,W,133,129,45,96,.469,14,32,.438,29,33,.879,11,48,24,7,7,12,25,47,94,.500,14,30,.467,21,34,.618,10,43,33,7,6,14,27
2021,NYK,54,2021-04-11,H,TOR,W,102,96,35,88,.398,9,35,.257,23,27,.852,11,46,19,9,4,13,19,33,79,.418,11,34,.324,19,23,.826,5,40,19,8,7,15,23
2021,NYK,55,2021-04-12,H,LAL,W,111,96,42,89,.472,5,27,.185,22,27,.815,15,47,18,14,9,15,20,35,80,.438,12,36,.333,14,18,.778,4,33,22,5,7,24,21
2021,NYK,56,2021-04-14,A,NOP,W,116,106,44,97,.454,17,33,.515,11,13,.846,11,48,19,6,5,6,17,40,88,.455,6,28,.214,20,24,.833,9,49,25,3,5,9,12
2021,NYK,57,2021-04-16,A,DAL,W,117,109,44,86,.512,14,28,.500,15,21,.714,9,45,22,4,5,9,20,40,91,.440,15,45,.333,14,19,.737,10,41,30,6,7,9,17
2021,NYK,58,2021-04-18,H,NOP,W,122,112,45,95,.474,11,29,.379,21,24,.875,13,49,27,9,6,13,26,41,101,.406,6,27,.222,24,30,.800,20,52,25,6,4,12,16
2021,NYK,59,2021-04-20,H,CHO,W,109,97,40,83,.482,18,45,.400,11,12,.917,11,39,22,5,6,9,13,39,86,.453,16,39,.410,3,8,.375,11,39,26,6,3,12,10
2021,NYK,60,2021-04-21,H,ATL,W,137,127,49,91,.538,19,35,.543,20,25,.800,8,49,29,8,3,14,19,49,102,.480,12,34,.353,17,24,.708,12,41,28,10,3,10,18
2021,NYK,61,2021-04-24,H,TOR,W,120,103,42,75,.560,16,31,.516,20,24,.833,5,44,20,4,4,13,17,36,83,.434,17,44,.386,14,19,.737,5,33,31,6,3,7,19
2021,NYK,62,2021-04-26,H,PHO,L,110,118,45,87,.517,12,29,.414,8,10,.800,6,35,24,6,1,10,19,45,83,.542,14,34,.412,14,17,.824,5,37,23,5,6,8,13
2021,NYK,63,2021-04-28,H,CHI,W,113,94,42,91,.462,12,27,.444,17,19,.895,9,41,27,10,9,4,16,39,85,.459,10,29,.345,6,10,.600,7,43,29,2,4,14,12
2021,NYK,64,2021-05-02,A,HOU,W,122,97,45,86,.523,18,35,.514,14,16,.875,6,38,22,10,1,13,21,34,79,.430,8,35,.229,21,32,.656,14,47,19,6,5,17,18
2021,NYK,65,2021-05-03,A,MEM,W,118,104,45,89,.506,14,27,.519,14,18,.778,8,45,19,6,8,8,21,34,86,.395,16,41,.390,20,24,.833,13,46,26,7,4,12,14
2021,NYK,66,2021-05-05,A,DEN,L,97,113,33,86,.384,13,35,.371,18,27,.667,6,42,18,6,10,15,24,37,97,.381,12,39,.308,27,33,.818,17,63,23,13,7,13,24
2021,NYK,67,2021-05-07,A,PHO,L,105,128,38,84,.452,11,32,.344,18,23,.783,6,41,24,2,4,13,25,43,92,.467,18,41,.439,24,25,.960,7,45,26,5,3,5,17
2021,NYK,68,2021-05-09,A,LAC,W,106,100,42,90,.467,13,32,.406,9,9,1.000,8,45,25,7,5,10,17,37,86,.430,12,35,.343,14,16,.875,7,43,24,5,1,13,12
2021,NYK,69,2021-05-11,A,LAL,L,99,101,34,87,.391,10,29,.345,21,23,.913,5,41,19,8,3,9,21,37,89,.416,12,28,.429,15,19,.789,14,53,31,5,5,18,17
2021,NYK,70,2021-05-13,H,SAS,W,102,98,35,86,.407,14,35,.400,18,18,1.000,10,48,23,7,8,10,19,38,91,.418,6,21,.286,16,19,.842,9,47,22,4,6,9,16
2021,NYK,71,2021-05-15,H,CHO,W,118,109,45,88,.511,16,37,.432,12,15,.800,7,50,29,3,7,9,20,39,102,.382,13,49,.265,18,24,.750,15,51,28,5,2,8,18
2021,NYK,72,2021-05-16,H,BOS,W,96,92,34,79,.430,13,27,.481,15,19,.789,4,41,16,7,6,10,17,35,86,.407,11,41,.268,11,15,.733,9,46,19,4,6,12,19
2021,OKC,1,2020-12-26,A,CHO,W,109,107,40,88,.455,10,36,.278,19,24,.792,9,54,25,10,7,16,21,37,93,.398,13,32,.406,20,32,.625,13,47,27,11,8,13,22
2021,OKC,2,2020-12-28,H,UTA,L,109,110,40,86,.465,15,38,.395,14,19,.737,7,37,21,9,5,15,16,43,86,.500,13,36,.361,11,14,.786,8,43,24,9,6,16,19
2021,OKC,3,2020-12-29,H,ORL,L,107,118,43,87,.494,11,34,.324,10,19,.526,10,47,20,3,7,20,18,49,96,.510,7,22,.318,13,16,.813,12,46,26,12,2,11,23
2021,OKC,4,2020-12-31,H,NOP,L,80,113,30,80,.375,15,48,.313,5,15,.333,7,40,24,6,3,19,20,44,91,.484,13,36,.361,12,19,.632,14,58,23,9,4,13,16
2021,OKC,5,2021-01-02,A,ORL,W,108,99,38,86,.442,13,41,.317,19,21,.905,6,52,22,5,5,10,17,40,108,.370,10,38,.263,9,12,.750,15,55,21,7,1,6,18
2021,OKC,6,2021-01-04,A,MIA,L,90,118,29,79,.367,13,48,.271,19,27,.704,6,38,20,6,4,15,15,46,81,.568,16,34,.471,10,18,.556,4,47,34,7,0,14,20
2021,OKC,7,2021-01-06,A,NOP,W,111,110,40,87,.460,19,46,.413,12,16,.750,4,38,28,10,5,14,18,44,89,.494,4,22,.182,18,23,.783,9,52,25,11,0,15,18
2021,OKC,8,2021-01-08,A,NYK,W,101,89,38,87,.437,11,34,.324,14,21,.667,11,62,16,2,7,11,19,34,96,.354,9,27,.333,12,20,.600,11,49,19,8,7,4,19
2021,OKC,9,2021-01-10,A,BRK,W,129,116,49,90,.544,15,39,.385,16,17,.941,3,34,24,12,4,10,22,43,85,.506,10,34,.294,20,24,.833,6,43,23,3,2,17,18
2021,OKC,10,2021-01-12,H,SAS,L,102,112,36,83,.434,7,26,.269,23,29,.793,7,52,18,1,5,13,20,41,95,.432,10,35,.286,20,22,.909,7,46,26,8,5,4,20
2021,OKC,11,2021-01-13,H,LAL,L,99,128,37,86,.430,10,31,.323,15,19,.789,9,42,23,4,6,11,21,47,95,.495,17,37,.459,17,22,.773,12,50,26,6,6,9,16
2021,OKC,12,2021-01-15,H,CHI,W,127,125,48,105,.457,15,45,.333,16,24,.667,7,44,26,12,2,11,23,43,91,.473,21,46,.457,18,25,.720,9,56,27,5,8,24,25
2021,OKC,13,2021-01-19,A,DEN,L,101,119,36,86,.419,14,43,.326,15,23,.652,9,41,22,8,4,19,15,46,105,.438,14,42,.333,13,14,.929,18,58,29,11,3,14,22
2021,OKC,14,2021-01-22,A,LAC,L,106,120,41,87,.471,14,42,.333,10,13,.769,4,29,24,8,1,11,21,43,84,.512,10,33,.303,24,25,.960,9,48,21,8,7,13,19
2021,OKC,15,2021-01-24,A,LAC,L,100,108,42,95,.442,7,35,.200,9,14,.643,12,51,22,7,2,10,19,41,92,.446,14,46,.304,12,16,.750,8,46,26,4,2,10,10
2021,OKC,16,2021-01-25,A,POR,W,125,122,43,84,.512,18,40,.450,21,35,.600,9,43,25,5,6,8,19,46,98,.469,14,41,.341,16,21,.762,15,50,17,6,3,8,23
2021,OKC,17,2021-01-27,A,PHO,W,102,97,38,85,.447,16,40,.400,10,14,.714,5,48,21,7,8,14,19,36,95,.379,15,43,.349,10,12,.833,9,49,19,7,3,13,16
2021,OKC,18,2021-01-29,H,BRK,L,125,147,40,86,.465,16,38,.421,29,34,.853,6,36,23,4,4,12,12,57,100,.570,19,45,.422,14,16,.875,10,50,33,7,4,11,25
2021,OKC,19,2021-02-01,H,HOU,L,106,136,39,89,.438,13,34,.382,15,19,.789,8,45,21,8,8,16,13,49,102,.480,28,52,.538,10,11,.909,10,50,30,8,6,11,20
2021,OKC,20,2021-02-03,H,HOU,W,104,87,36,83,.434,10,33,.303,22,26,.846,5,51,19,13,5,21,14,33,86,.384,12,46,.261,9,13,.692,5,41,21,11,4,20,18
2021,OKC,21,2021-02-05,H,MIN,L,103,106,39,85,.459,13,34,.382,12,17,.706,8,44,28,10,7,17,7,41,94,.436,16,40,.400,8,9,.889,10,43,27,10,4,15,15
2021,OKC,22,2021-02-06,H,MIN,W,120,118,46,90,.511,12,33,.364,16,20,.800,8,43,25,8,1,15,19,47,93,.505,12,36,.333,12,22,.545,13,40,27,12,3,13,15
2021,OKC,23,2021-02-08,A,LAL,L,112,119,43,110,.391,12,38,.316,14,19,.737,15,55,23,6,4,12,23,44,95,.463,9,38,.237,22,29,.759,10,59,28,7,12,15,19
2021,OKC,24,2021-02-10,A,LAL,L,113,114,47,100,.470,7,31,.226,12,14,.857,7,46,32,11,4,13,23,42,89,.472,10,35,.286,20,24,.833,6,43,22,6,6,16,15
2021,OKC,25,2021-02-12,A,DEN,L,95,97,36,90,.400,10,32,.313,13,17,.765,12,50,26,8,3,12,19,40,87,.460,10,40,.250,7,10,.700,7,41,24,6,6,13,14
2021,OKC,26,2021-02-14,H,MIL,W,114,109,45,95,.474,15,36,.417,9,16,.563,12,49,32,8,1,13,14,45,97,.464,13,38,.342,6,9,.667,12,47,24,9,5,14,16
2021,OKC,27,2021-02-16,H,POR,L,104,115,37,85,.435,10,33,.303,20,27,.741,7,46,23,6,3,11,16,42,96,.438,20,47,.426,11,17,.647,15,54,26,6,8,10,23
2021,OKC,28,2021-02-17,A,MEM,L,113,122,35,78,.449,19,41,.463,24,28,.857,6,39,25,5,3,18,25,42,83,.506,12,26,.462,26,33,.788,7,44,31,14,4,12,18
2021,OKC,29,2021-02-19,A,MIL,L,85,98,31,85,.365,12,40,.300,11,21,.524,8,46,20,4,5,10,23,35,86,.407,11,34,.324,17,25,.680,11,61,23,5,6,12,18
2021,OKC,30,2021-02-21,A,CLE,W,117,101,43,79,.544,13,28,.464,18,24,.750,5,37,22,9,3,14,18,39,84,.464,8,35,.229,15,20,.750,14,42,22,9,4,15,17
2021,OKC,31,2021-02-22,H,MIA,L,94,108,32,74,.432,14,39,.359,16,19,.842,5,38,20,6,1,17,24,36,81,.444,15,40,.375,21,25,.840,10,45,30,7,6,13,20
2021,OKC,32,2021-02-24,H,SAS,W,102,99,37,89,.416,18,44,.409,10,11,.909,10,52,21,6,4,17,14,40,86,.465,9,25,.360,10,15,.667,6,44,20,10,4,12,13
2021,OKC,33,2021-02-26,H,ATL,W,118,109,46,88,.523,16,42,.381,10,16,.625,5,39,31,6,2,10,17,43,97,.443,12,40,.300,11,17,.647,19,54,21,6,5,10,13
2021,OKC,34,2021-02-27,H,DEN,L,96,126,37,88,.420,11,47,.234,11,15,.733,7,37,24,7,6,14,16,49,89,.551,15,31,.484,13,16,.813,6,49,30,6,3,12,16
2021,OKC,35,2021-03-03,A,DAL,L,78,87,29,87,.333,9,39,.231,11,17,.647,8,45,13,6,4,13,20,32,83,.386,8,40,.200,15,19,.789,7,53,18,8,3,12,13
2021,OKC,36,2021-03-04,A,SAS,W,107,102,37,85,.435,12,40,.300,21,26,.808,9,45,20,9,4,16,16,40,85,.471,10,31,.323,12,12,1.000,6,46,23,9,5,19,24
2021,OKC,37,2021-03-11,H,DAL,W,116,108,41,91,.451,16,32,.500,18,20,.900,16,55,25,2,6,9,24,35,82,.427,15,34,.441,23,33,.697,6,37,20,4,9,6,22
2021,OKC,38,2021-03-13,H,NYK,L,97,119,37,76,.487,8,32,.250,15,21,.714,5,40,22,3,4,18,18,44,90,.489,14,35,.400,17,22,.773,11,44,23,12,2,10,20
2021,OKC,39,2021-03-14,H,MEM,W,128,122,42,73,.575,16,31,.516,28,34,.824,8,46,26,7,4,24,20,47,92,.511,7,22,.318,21,29,.724,11,32,27,13,3,7,21
2021,OKC,40,2021-03-16,A,CHI,L,102,123,42,90,.467,7,20,.350,11,13,.846,13,43,16,9,9,17,15,48,94,.511,12,36,.333,15,18,.833,12,42,24,8,4,11,17
2021,OKC,41,2021-03-18,A,ATL,L,93,116,34,93,.366,13,34,.382,12,16,.750,11,38,18,5,3,9,13,47,87,.540,11,33,.333,11,13,.846,6,50,26,6,7,14,16
2021,OKC,42,2021-03-21,A,HOU,W,114,112,42,91,.462,13,39,.333,17,25,.680,19,52,22,8,2,16,21,39,79,.494,14,38,.368,20,27,.741,8,38,22,7,4,16,20
2021,OKC,43,2021-03-22,A,MIN,W,112,103,41,87,.471,21,37,.568,9,10,.900,9,47,27,8,10,14,14,38,92,.413,14,39,.359,13,18,.722,11,42,24,11,4,12,17
2021,OKC,44,2021-03-24,H,MEM,L,107,116,43,95,.453,10,35,.286,11,17,.647,9,44,26,13,8,14,10,47,99,.475,11,30,.367,11,13,.846,14,56,19,12,10,17,10
2021,OKC,45,2021-03-27,H,BOS,L,94,111,34,83,.410,11,38,.289,15,24,.625,10,50,16,7,4,16,12,44,96,.458,12,38,.316,11,14,.786,10,52,22,10,4,12,19
2021,OKC,46,2021-03-29,H,DAL,L,106,127,38,81,.469,9,26,.346,21,33,.636,10,47,17,8,4,16,14,51,96,.531,16,44,.364,9,13,.692,8,43,30,11,3,8,21
2021,OKC,47,2021-03-31,H,TOR,W,113,103,39,86,.453,14,33,.424,21,28,.750,19,64,19,2,6,18,16,35,90,.389,16,46,.348,17,20,.850,7,35,21,13,7,7,25
2021,OKC,48,2021-04-02,A,PHO,L,103,140,35,89,.393,15,38,.395,18,23,.783,11,38,19,6,3,16,17,54,90,.600,15,33,.455,17,21,.810,6,41,36,12,8,10,20
2021,OKC,49,2021-04-03,A,POR,L,85,133,30,85,.353,8,34,.235,17,24,.708,12,46,17,4,6,22,21,51,104,.490,20,46,.435,11,14,.786,15,56,25,13,3,9,18
2021,OKC,50,2021-04-05,H,DET,L,108,132,41,97,.423,5,27,.185,21,25,.840,13,42,17,10,6,15,20,49,95,.516,13,28,.464,21,24,.875,13,50,32,10,7,14,20
2021,OKC,51,2021-04-07,H,CHO,L,102,113,37,85,.435,16,41,.390,12,17,.706,11,46,29,4,5,22,11,43,97,.443,15,44,.341,12,13,.923,11,42,27,12,5,11,16
2021,OKC,52,2021-04-08,H,CLE,L,102,129,40,89,.449,13,32,.406,9,13,.692,11,44,28,5,5,15,20,48,94,.511,13,37,.351,20,24,.833,9,44,35,8,3,7,12
2021,OKC,53,2021-04-10,H,PHI,L,93,117,38,76,.500,8,20,.400,9,19,.474,6,45,21,3,4,22,21,44,94,.468,12,38,.316,17,25,.680,13,47,24,11,10,9,17
2021,OKC,54,2021-04-13,A,UTA,L,96,106,36,93,.387,14,34,.412,10,18,.556,15,50,13,8,1,12,23,36,86,.419,17,47,.362,17,20,.850,11,51,24,6,10,12,18
2021,OKC,55,2021-04-14,H,GSW,L,109,147,44,92,.478,7,27,.259,14,25,.560,17,50,22,6,2,21,22,52,95,.547,24,47,.511,19,23,.826,9,41,39,12,6,14,20
2021,OKC,56,2021-04-16,A,DET,L,104,110,39,97,.402,7,39,.179,19,26,.731,18,56,19,13,8,21,23,38,90,.422,10,35,.286,24,34,.706,15,54,22,13,7,18,24
2021,OKC,57,2021-04-18,A,TOR,L,106,112,37,82,.451,14,33,.424,18,21,.857,9,46,22,6,8,21,19,37,96,.385,17,38,.447,21,24,.875,16,47,23,9,5,13,15
2021,OKC,58,2021-04-19,A,WAS,L,107,119,36,83,.434,13,33,.394,22,27,.815,9,48,23,6,2,19,26,46,91,.505,10,31,.323,17,29,.586,8,42,31,8,2,12,19
2021,OKC,59,2021-04-21,A,IND,L,116,122,48,104,.462,9,29,.310,11,16,.688,17,55,26,8,3,17,18,46,101,.455,14,40,.350,16,20,.800,14,47,30,13,7,11,16
2021,OKC,60,2021-04-23,H,WAS,L,109,129,39,93,.419,10,33,.303,21,25,.840,14,40,18,12,7,16,17,48,93,.516,18,32,.563,15,16,.938,12,50,25,7,7,20,23
2021,OKC,61,2021-04-26,A,PHI,L,90,121,35,78,.449,7,30,.233,13,23,.565,11,38,21,11,1,29,16,47,86,.547,14,31,.452,13,18,.722,10,41,27,22,7,20,19
2021,OKC,62,2021-04-27,A,BOS,W,119,115,39,81,.481,13,30,.433,28,36,.778,10,51,25,5,3,27,24,41,97,.423,11,49,.224,22,25,.880,8,39,21,16,7,14,26
2021,OKC,63,2021-04-29,H,NOP,L,95,109,34,89,.382,11,39,.282,16,20,.800,12,53,18,6,4,22,21,45,101,.446,5,29,.172,14,19,.737,15,56,26,11,6,12,22
2021,OKC,64,2021-05-01,H,IND,L,95,152,38,111,.342,8,38,.211,11,23,.478,21,48,23,8,4,14,15,57,87,.655,21,33,.636,17,22,.773,3,53,41,7,11,17,22
2021,OKC,65,2021-05-02,H,PHO,L,120,123,45,92,.489,13,30,.433,17,24,.708,17,47,23,7,3,15,22,45,84,.536,12,31,.387,21,27,.778,8,39,27,9,7,10,17
2021,OKC,66,2021-05-04,H,SAC,L,99,103,35,98,.357,11,36,.306,18,25,.720,17,57,21,5,4,9,14,39,95,.411,12,43,.279,13,16,.813,9,49,25,6,10,12,19
2021,OKC,67,2021-05-06,A,GSW,L,97,118,36,88,.409,9,39,.231,16,20,.800,5,39,21,9,1,9,19,42,86,.488,19,47,.404,15,18,.833,7,49,36,4,1,13,19
2021,OKC,68,2021-05-08,A,GSW,L,97,136,38,94,.404,9,37,.243,12,20,.600,11,41,21,10,1,13,16,47,81,.580,27,54,.500,15,18,.833,2,46,31,5,4,18,19
2021,OKC,69,2021-05-09,A,SAC,L,98,126,34,87,.391,11,37,.297,19,29,.655,10,38,23,9,3,14,18,45,85,.529,16,36,.444,20,24,.833,9,51,30,8,11,14,19
2021,OKC,70,2021-05-11,A,SAC,L,106,122,39,84,.464,9,23,.391,19,28,.679,9,45,22,9,5,18,18,44,86,.512,19,39,.487,15,19,.789,6,40,28,13,6,15,21
2021,OKC,71,2021-05-14,H,UTA,L,93,109,36,84,.429,6,19,.316,15,16,.938,10,45,13,6,2,15,20,40,93,.430,13,39,.333,16,21,.762,17,53,23,9,3,11,17
2021,OKC,72,2021-05-16,H,LAC,W,117,112,50,94,.532,8,26,.308,9,16,.563,14,54,20,1,12,15,11,45,106,.425,10,43,.233,12,15,.800,16,44,17,8,3,3,14
2021,ORL,1,2020-12-23,H,MIA,W,113,107,42,88,.477,10,28,.357,19,30,.633,11,41,23,15,3,17,19,42,83,.506,7,20,.350,16,19,.842,7,43,25,11,2,22,21
2021,ORL,2,2020-12-26,A,WAS,W,130,120,48,95,.505,11,31,.355,23,29,.793,11,54,25,8,0,13,21,46,95,.484,13,37,.351,15,28,.536,7,43,28,5,3,14,25
2021,ORL,3,2020-12-27,A,WAS,W,120,113,37,85,.435,9,25,.360,37,38,.974,11,45,19,6,3,10,14,47,97,.485,8,32,.250,11,13,.846,13,47,27,6,4,13,26
2021,ORL,4,2020-12-29,A,OKC,W,118,107,49,96,.510,7,22,.318,13,16,.813,12,46,26,12,2,11,23,43,87,.494,11,34,.324,10,19,.526,10,47,20,3,7,20,18
2021,ORL,5,2020-12-31,H,PHI,L,92,116,33,95,.347,7,28,.250,19,21,.905,10,48,17,2,5,11,15,44,91,.484,15,33,.455,13,15,.867,7,54,23,7,10,14,23
2021,ORL,6,2021-01-02,H,OKC,L,99,108,40,108,.370,10,38,.263,9,12,.750,15,55,21,7,1,6,18,38,86,.442,13,41,.317,19,21,.905,6,52,22,5,5,10,17
2021,ORL,7,2021-01-04,H,CLE,W,103,83,38,88,.432,15,34,.441,12,13,.923,18,54,22,9,7,19,15,33,85,.388,10,28,.357,7,12,.583,9,35,20,12,4,14,14
2021,ORL,8,2021-01-06,H,CLE,W,105,94,40,81,.494,12,29,.414,13,18,.722,8,43,20,4,4,15,22,36,85,.424,4,26,.154,18,26,.692,13,45,24,9,4,10,19
2021,ORL,9,2021-01-08,A,HOU,L,90,132,34,89,.382,8,29,.276,14,16,.875,9,42,17,5,2,12,13,51,91,.560,22,47,.468,8,11,.727,7,49,34,6,8,8,18
2021,ORL,10,2021-01-09,A,DAL,L,98,112,38,89,.427,6,31,.194,16,22,.727,10,43,17,11,2,9,16,39,79,.494,20,40,.500,14,18,.778,6,44,25,5,8,17,17
2021,ORL,11,2021-01-11,H,MIL,L,99,121,39,91,.429,11,31,.355,10,13,.769,15,44,24,5,4,18,13,46,91,.505,13,35,.371,16,20,.800,11,43,25,15,7,14,17
2021,ORL,12,2021-01-15,A,BOS,L,97,124,38,94,.404,7,28,.250,14,22,.636,15,46,14,5,1,11,16,45,88,.511,17,42,.405,17,19,.895,6,45,25,7,4,10,18
2021,ORL,13,2021-01-16,A,BRK,L,115,122,44,95,.463,14,46,.304,13,16,.813,9,38,28,13,4,12,19,42,78,.538,16,35,.457,22,25,.880,4,41,24,9,5,19,14
2021,ORL,14,2021-01-18,A,NYK,L,84,91,29,86,.337,12,38,.316,14,16,.875,10,51,18,4,9,11,24,31,87,.356,5,27,.185,24,34,.706,13,53,15,6,4,6,16
2021,ORL,15,2021-01-20,A,MIN,W,97,96,36,92,.391,10,31,.323,15,21,.714,13,48,26,5,8,11,17,36,85,.424,15,35,.429,9,14,.643,8,43,25,5,12,13,20
2021,ORL,16,2021-01-22,A,IND,L,118,120,43,94,.457,17,37,.459,15,24,.625,13,49,29,7,3,14,14,46,93,.495,12,34,.353,16,18,.889,8,44,28,9,5,10,19
