Season,Team,Gtm,Date,Home,Opp,Win,Team_pts,Opp_pts,Team_FG,Team_FGA,Team_FG%,Team_3P,Team_3PA,Team_3P%,2P,2PA,2P%,eFG%,Team_FT,Team_FTA,Team_FT%,Team_ORB,DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,2P.1,2PA.1,2P%.1,eFG%.1,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,DRB.1,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Point_Diff,Opp_eFG%,TOV_Rate,ORB%,AST_TO_Ratio,Team_pts_5game_avg,Opp_pts_5game_avg,Point_Diff_5game_avg,eFG%_5game_avg,Opp_eFG%_5game_avg,TOV_Rate_5game_avg,ORB%_5game_avg,AST_TO_Ratio_5game_avg,Win_5game_avg,Win_10game_pct
2022,LAL,1,2021-10-19,1,GSW,0,114,121,45,95,.474,15,42,.357,30,53,.566,0.5526315789473685,9,19,.474,5,40,45,21,7,4,18,25,41,93,.441,14,39,.359,27,54,.500,.516,25,30,.833,9,41,50,30,9,2,17,18,-7,0.5161290322580645,0.14831905075807514,0.10869565217391304,1.1666666666666667,114.0,121.0,-7.0,0.5526315789473685,0.5161290322580645,0.14831905075807514,0.10869565217391304,1.1666666666666667,0.0,0.0
2022,LAL,2,2021-10-22,1,PHO,0,105,115,34,86,.395,15,34,.441,19,52,.365,0.48255813953488375,22,29,.759,12,34,46,25,7,3,16,26,42,86,.488,10,32,.313,32,54,.593,.547,21,28,.750,7,40,47,31,8,2,12,22,-10,0.5465116279069767,0.1394214011850819,0.23076923076923078,1.5625,109.5,118.0,-8.5,0.5175948592411261,0.5313203300825207,0.1438702259715785,0.1697324414715719,1.3645833333333335,0.0,0.0
2022,LAL,3,2021-10-24,1,MEM,1,121,118,45,84,.536,16,30,.533,29,54,.537,0.6309523809523809,15,22,.682,9,27,36,29,10,12,17,14,45,100,.450,13,35,.371,32,65,.492,.515,15,18,.833,18,31,49,25,13,4,17,20,3,0.515,0.15359595229490422,0.225,1.7058823529411764,113.33333333333333,118.0,-4.666666666666667,0.5553806998115444,0.5258802200550138,0.14711213474602042,0.18815496098104792,1.4783496732026145,0.3333333333333333,0.3333333333333333
2022,LAL,4,2021-10-26,0,SAS,1,125,121,50,105,.476,8,30,.267,42,75,.560,0.5142857142857142,17,22,.773,9,47,56,20,8,10,13,21,48,108,.444,13,36,.361,35,72,.486,.505,12,22,.545,16,43,59,33,10,6,16,22,4,0.5046296296296297,0.10181704260651629,0.17307692307692307,1.5384615384615385,116.25,118.75,-2.5,0.5451069534300869,0.5205675724486677,0.1357883617111444,0.18438545150501673,1.4933776395173455,0.5,0.5
2022,LAL,5,2021-10-27,0,OKC,0,115,123,46,92,.500,11,35,.314,35,57,.614,0.5597826086956522,12,14,.857,10,30,40,29,8,2,17,22,43,86,.500,15,37,.405,28,49,.571,.587,22,29,.759,10,32,42,21,8,3,16,16,-8,0.5872093023255814,0.1476207016325113,0.23809523809523808,1.7058823529411764,116.0,119.6,-3.6,0.5480420844831999,0.5338959184240505,0.13815482969541776,0.19512740882306098,1.5358785822021115,0.4,0.4
2022,LAL,6,2021-10-29,1,CLE,1,113,101,46,84,.548,12,27,.444,34,57,.596,0.6190476190476191,9,10,.900,11,31,42,24,9,6,22,20,37,87,.425,12,34,.353,25,53,.472,.494,15,22,.682,16,20,36,28,10,1,15,13,12,0.4942528735632184,0.19927536231884058,0.3548387096774194,1.0909090909090908,115.8,115.6,0.2,0.56132529250325,0.5295206866850812,0.14834609200757085,0.24435602032376225,1.5207270670505963,0.6,0.5
2022,LAL,7,2021-10-31,1,HOU,1,95,85,39,96,.406,9,31,.290,30,65,.462,0.453125,8,13,.615,10,33,43,22,15,9,14,20,32,76,.421,6,28,.214,26,48,.542,.461,15,29,.517,10,45,55,18,8,3,27,18,10,0.4605263157894737,0.12098167991704113,0.18181818181818182,1.5714285714285714,113.8,109.6,4.2,0.5554386645962733,0.5123236242615806,0.1446581477539627,0.23456581053355247,1.5225127813363106,0.8,0.5714285714285714
2022,LAL,8,2021-11-02,1,HOU,1,119,117,49,93,.527,6,25,.240,43,68,.632,0.5591397849462365,15,20,.750,11,32,43,26,10,4,17,19,48,91,.527,16,42,.381,32,49,.653,.615,5,12,.417,11,27,38,27,8,4,25,21,2,0.6153846153846154,0.1430976430976431,0.2894736842105263,1.5294117647058822,113.4,109.4,4.0,0.5410761453950444,0.5324005473385036,0.1425584859145105,0.24746054737565776,1.487218663689252,0.8,0.625
2022,LAL,9,2021-11-04,1,OKC,0,104,107,39,94,.415,12,33,.364,27,61,.443,0.4787234042553192,14,17,.824,16,33,49,22,8,5,14,21,37,87,.425,15,41,.366,22,46,.478,.511,18,26,.692,12,38,50,23,7,2,16,16,-3,0.5114942528735632,0.12123311395912711,0.2962962962962963,1.5714285714285714,109.2,106.6,2.6,0.5339636833889654,0.5337734719872904,0.14644170018503264,0.2721044220195324,1.4938120702826585,0.6,0.5555555555555556
2022,LAL,10,2021-11-06,0,POR,0,90,105,31,90,.344,9,32,.281,22,58,.379,0.39444444444444443,19,24,.792,11,48,59,20,8,5,19,17,36,95,.379,15,55,.273,21,40,.525,.458,18,24,.750,12,40,52,22,14,7,12,21,-15,0.45789473684210524,0.15891602542656408,0.21568627450980393,1.0526315789473684,104.2,103.0,1.2,0.5008960505387238,0.5079105588905952,0.1487007649438432,0.2676226293024455,1.363161915483897,0.6,0.5
2022,LAL,11,2021-11-08,1,CHO,1,126,123,44,91,.484,13,32,.406,31,59,.525,0.554945054945055,25,35,.714,8,43,51,30,11,8,15,23,43,99,.434,14,42,.333,29,57,.509,.505,23,28,.821,14,41,55,23,5,3,18,23,3,0.5050505050505051,0.12355848434925865,0.16326530612244897,2.0,106.8,107.4,-0.6,0.488075537718211,0.5100700851880525,0.1335573893499268,0.22930794859145145,1.5449800973020786,0.6,0.6
2022,LAL,12,2021-11-10,1,MIA,1,120,117,46,92,.500,18,38,.474,28,54,.519,0.5978260869565217,10,16,.625,9,41,50,26,5,6,23,27,40,96,.417,10,37,.270,30,59,.508,.469,27,35,.771,11,36,47,26,14,2,14,25,3,0.46875,0.1884627990822681,0.2,1.1304347826086956,111.8,113.8,-2.0,0.5170157551095154,0.5117148220301578,0.14705361318297222,0.23294431222781511,1.4567813395381033,0.6,0.7
2022,LAL,13,2021-11-12,1,MIN,0,83,107,29,82,.354,9,41,.220,20,41,.488,0.40853658536585363,16,20,.800,11,33,44,17,12,8,20,14,43,94,.457,12,37,.324,31,57,.544,.521,9,12,.750,14,40,54,24,10,4,16,21,-24,0.5212765957446809,0.18050541516245489,0.21568627450980393,0.85,104.6,111.8,-7.2,0.48689511519343875,0.4928932181021709,0.15453516759593458,0.2181868302876706,1.320898986596927,0.4,0.6
2022,LAL,14,2021-11-14,1,SAS,1,114,106,43,83,.518,15,31,.484,28,52,.538,0.608433734939759,13,17,.765,9,37,46,28,6,5,16,16,40,90,.444,16,36,.444,24,54,.444,.533,10,15,.667,11,32,43,28,9,2,15,17,8,0.5333333333333333,0.15026296018031554,0.21951219512195122,1.75,106.6,111.6,-5.0,0.5128371813303267,0.49726103419412493,0.16034113684017223,0.2028300100528016,1.3566132723112125,0.6,0.6
2022,LAL,15,2021-11-15,1,CHI,0,103,121,36,79,.456,6,32,.188,30,47,.638,0.4936708860759494,25,31,.806,8,35,43,19,10,5,19,15,49,89,.551,15,34,.441,34,55,.618,.635,8,11,.727,4,32,36,31,9,2,17,21,-18,0.6348314606741573,0.17018989609458976,0.2,1.0,109.2,114.8,-5.6,0.5326824696566278,0.5326483789605353,0.1625959109737774,0.19969275515084084,1.346086956521739,0.6,0.6
2022,LAL,16,2021-11-17,0,MIL,0,102,109,40,96,.417,12,43,.279,28,53,.528,0.4791666666666667,10,12,.833,11,37,48,24,8,4,13,19,40,87,.460,12,37,.324,28,50,.560,.529,17,24,.708,9,43,52,22,9,4,15,10,-7,0.5287356321839081,0.11375568778438921,0.2037037037037037,1.8461538461538463,104.4,112.0,-7.6,0.5175267920009501,0.5373854043872159,0.1606353516608035,0.20778043466709178,1.3153177257525084,0.4,0.5
2022,LAL,17,2021-11-19,0,BOS,0,108,130,39,84,.464,12,30,.400,27,54,.500,0.5357142857142857,18,24,.750,7,26,33,20,5,6,12,29,44,88,.500,11,30,.367,33,58,.569,.563,31,38,.816,12,39,51,22,7,2,14,20,-22,0.5625,0.11261261261261261,0.15217391304347827,1.6666666666666667,102.0,114.6,-12.6,0.505104431752503,0.5561354043872159,0.1454653143668724,0.19821521727578745,1.4225641025641027,0.2,0.4
2022,LAL,18,2021-11-21,0,DET,1,121,116,45,92,.489,10,31,.323,35,61,.574,0.5434782608695652,21,27,.778,12,39,51,29,7,8,13,21,43,97,.443,14,40,.350,29,57,.509,.515,16,21,.762,8,31,39,27,7,6,11,24,5,0.5154639175257731,0.11122518822724162,0.27906976744186046,2.230769230769231,109.6,116.4,-6.8,0.5320927668532451,0.5549728687434344,0.13160926897982975,0.21089191586219874,1.698717948717949,0.4,0.4
2022,LAL,19,2021-11-23,0,NYK,0,100,106,34,91,.374,11,36,.306,23,55,.418,0.4340659340659341,21,30,.700,13,37,50,23,8,3,12,17,37,82,.451,15,34,.441,22,48,.458,.543,17,21,.810,7,45,52,23,7,4,17,23,-6,0.5426829268292683,0.10327022375215146,0.22413793103448276,1.9166666666666667,106.8,116.4,-9.6,0.49721920667848024,0.5568427874426213,0.12221072169419692,0.21181706304470502,1.7320512820512821,0.2,0.4
2022,LAL,20,2021-11-24,0,IND,1,124,116,42,95,.442,15,37,.405,27,58,.466,0.5210526315789473,25,29,.862,9,43,52,20,5,4,12,21,42,104,.404,13,46,.283,29,58,.500,.466,19,24,.792,14,38,52,25,3,5,11,25,8,0.46634615384615385,0.1002004008016032,0.19148936170212766,1.6666666666666667,111.0,115.4,-4.4,0.5026955557790798,0.5231457260770207,0.10821282263559961,0.21011493538513054,1.8653846153846154,0.4,0.5
2022,LAL,21,2021-11-26,1,SAC,0,137,141,51,102,.500,15,44,.341,36,58,.621,0.5735294117647058,20,28,.714,9,42,51,32,9,6,19,27,54,120,.450,14,45,.311,40,75,.533,.508,19,29,.655,16,40,56,32,11,4,15,26,-4,0.5083333333333333,0.1425142514251425,0.1836734693877551,1.6842105263157894,118.0,121.8,-3.8,0.5215681047986875,0.5190652663069057,0.11396453536375026,0.20610888852194081,1.8329959514170042,0.4,0.4
2022,LAL,22,2021-11-28,1,DET,1,110,106,43,86,.500,9,32,.281,34,54,.630,0.5523255813953488,15,25,.600,6,36,42,32,11,8,12,18,38,89,.427,13,33,.394,25,56,.446,.500,17,19,.895,12,41,53,29,5,4,17,20,4,0.5,0.11009174311926606,0.1276595744680851,2.6666666666666665,118.4,117.0,1.4,0.5248903639349003,0.5065652663069058,0.11346036146508096,0.20120602080686217,2.0329959514170044,0.6,0.4
2022,LAL,23,2021-11-30,0,SAC,1,117,92,46,92,.500,11,28,.393,35,64,.547,0.5597826086956522,14,20,.700,10,37,47,21,10,6,15,20,35,79,.443,6,29,.207,29,50,.580,.481,16,22,.727,9,31,40,22,11,4,20,21,25,0.4810126582278481,0.1295336787564767,0.24390243902439024,1.4,117.6,112.2,5.4,0.5281512335001176,0.4996750144473207,0.11712205957092799,0.19417255512336817,1.8668421052631579,0.6,0.5
2022,LAL,24,2021-12-03,1,LAC,0,115,119,45,90,.500,12,33,.364,33,57,.579,0.5666666666666667,13,21,.619,13,30,43,28,8,3,12,19,41,81,.506,16,35,.457,25,46,.543,.605,21,24,.875,6,28,34,28,5,3,10,19,-4,0.6049382716049383,0.10787486515641856,0.3170731707317073,2.3333333333333335,120.6,114.8,5.8,0.5546713800202642,0.5121260834024547,0.1180429878517814,0.21275960306281308,1.9501754385964911,0.6,0.4
2022,LAL,25,2021-12-07,1,BOS,1,117,102,48,93,.516,8,27,.296,40,66,.606,0.5591397849462365,13,17,.765,13,38,51,25,7,4,16,21,36,82,.439,10,33,.303,26,49,.531,.500,20,29,.690,7,27,34,27,8,4,13,16,15,0.5,0.13736263736263735,0.325,1.5625,119.2,112.0,7.2,0.562288810693722,0.518856852633224,0.12547543516398824,0.23946173072238758,1.9293421052631579,0.6,0.5
2022,LAL,26,2021-12-09,0,MEM,0,95,108,36,78,.462,12,30,.400,24,48,.500,0.5384615384615384,11,17,.647,7,38,45,26,8,6,22,15,41,94,.436,14,42,.333,27,52,.519,.511,12,18,.667,14,33,47,28,18,5,13,14,-13,0.5106382978723404,0.2046892445106066,0.175,1.1818181818181819,110.8,105.4,5.4,0.5552752360330885,0.5193178455410254,0.13791043378108106,0.23772703684483654,1.8288636363636364,0.6,0.5
2022,LAL,27,2021-12-10,0,OKC,1,116,95,41,87,.471,19,42,.452,22,45,.489,0.5804597701149425,15,20,.750,12,35,47,23,12,3,16,14,38,96,.396,10,44,.227,28,52,.538,.448,9,14,.643,19,32,51,21,9,3,15,17,21,0.4479166666666667,0.14311270125223613,0.2727272727272727,1.4375,112.0,103.2,8.8,0.5609020737770073,0.5089011788743587,0.14451462540767507,0.26674057649667404,1.583030303030303,0.6,0.6
2022,LAL,28,2021-12-12,1,ORL,1,106,94,41,84,.488,13,28,.464,28,56,.500,0.5654761904761905,11,17,.647,6,38,44,24,12,11,14,17,33,88,.375,13,38,.342,20,50,.400,.449,15,19,.789,14,33,47,17,6,4,19,13,12,0.44886363636363635,0.13272658323852862,0.15384615384615385,1.7142857142857142,109.8,103.6,6.2,0.5620407901331149,0.5024713745015164,0.14515320630408546,0.2487293194610268,1.6458874458874462,0.6,0.6
2022,LAL,29,2021-12-15,0,DAL,1,107,104,39,90,.433,15,39,.385,24,51,.471,0.5166666666666667,14,18,.778,4,42,46,24,8,2,14,20,39,98,.398,12,44,.273,27,54,.500,.459,14,17,.824,8,43,51,22,4,3,11,21,3,0.45918367346938777,0.12508934953538242,0.0851063829787234,1.7142857142857142,108.2,100.6,7.6,0.5520407901331149,0.4733204548744062,0.14859610317987823,0.20233596191043,1.5220779220779221,0.8,0.7
2022,LAL,30,2021-12-17,0,MIN,0,92,110,30,78,.385,12,43,.279,18,35,.514,0.46153846153846156,20,29,.690,1,35,36,26,6,7,18,22,41,98,.418,12,44,.273,29,54,.537,.480,16,24,.667,15,46,61,23,13,6,15,25,-18,0.47959183673469385,0.16550202280250093,0.02127659574468085,1.4444444444444444,103.2,102.2,1.0,0.5325205254515599,0.46923882222134505,0.15422398026785095,0.14159128105936616,1.4984668109668111,0.6,0.6
2022,LAL,31,2021-12-19,0,CHI,0,110,115,42,82,.512,12,34,.353,30,48,.625,0.5853658536585366,14,22,.636,9,37,46,25,6,8,20,25,40,93,.430,10,30,.333,30,63,.476,.484,25,31,.806,16,27,43,20,10,3,10,17,-5,0.4838709677419355,0.1790830945558739,0.25,1.25,106.2,103.6,2.6,0.5419013884909596,0.463885356195264,0.1491027502769044,0.15659128105936615,1.5121031746031748,0.6,0.6
2022,LAL,32,2021-12-21,1,PHO,0,90,108,34,87,.391,7,35,.200,27,52,.519,0.43103448275862066,15,23,.652,6,41,47,14,9,3,15,18,41,93,.441,12,41,.293,29,52,.558,.505,14,15,.933,8,45,53,29,11,4,16,18,-18,0.5053763440860215,0.1337852301105958,0.11764705882352941,0.9333333333333333,101.0,106.2,-5.2,0.5120163310196951,0.475377291679135,0.14723725604857632,0.1255752382786175,1.4112698412698412,0.4,0.5
2022,LAL,33,2021-12-23,1,SAS,0,110,138,44,94,.468,5,27,.185,39,67,.582,0.4946808510638298,17,30,.567,14,34,48,21,4,6,14,20,46,95,.484,18,39,.462,28,56,.500,.579,28,33,.848,12,38,50,33,7,5,6,21,-28,0.5789473684210527,0.11551155115511551,0.2692307692307692,1.5,101.8,115.0,-13.2,0.49785726313722306,0.5013940380906183,0.14379424963189372,0.14865216135554057,1.3684126984126983,0.2,0.4
2022,LAL,34,2021-12-25,1,BRK,0,115,122,40,96,.417,10,35,.286,30,61,.492,0.46875,25,28,.893,12,35,47,29,8,5,14,23,43,89,.483,14,32,.438,29,57,.509,.562,22,27,.815,6,35,41,31,6,9,12,25,-7,0.5617977528089888,0.1144538914323087,0.2553191489361702,2.0714285714285716,103.4,118.6,-15.2,0.48827392980388973,0.5219168539585384,0.14166715801127897,0.18269471454702993,1.43984126984127,0.0,0.4
2022,LAL,35,2021-12-28,0,HOU,1,132,123,48,92,.522,14,34,.412,34,58,.586,0.5978260869565217,22,29,.759,14,34,48,27,8,6,12,23,44,83,.530,16,35,.457,28,48,.583,.627,19,25,.760,4,26,30,24,10,7,14,20,9,0.6265060240963856,0.10277492291880781,0.35,2.25,111.4,121.2,-9.8,0.5155314548875017,0.5512996914308768,0.12912173803454036,0.24843939539809376,1.600952380952381,0.2,0.4
2022,LAL,36,2021-12-29,0,MEM,0,99,104,39,86,.453,15,41,.366,24,45,.533,0.5406976744186046,6,8,.750,7,32,39,24,5,5,18,25,35,85,.412,10,30,.333,25,55,.455,.471,24,29,.828,13,30,43,18,13,5,13,11,-5,0.47058823529411764,0.1674107142857143,0.1891891891891892,1.3333333333333333,109.2,119.0,-9.8,0.5065978190395153,0.5486431449413132,0.12678726198050844,0.23627723323593158,1.6176190476190477,0.2,0.4
2022,LAL,37,2021-12-31,1,POR,1,139,106,47,85,.553,19,41,.463,28,44,.636,0.6647058823529411,26,30,.867,5,42,47,27,6,9,7,21,36,102,.353,12,42,.286,24,60,.400,.412,22,27,.815,21,33,54,19,4,2,9,22,33,0.4117647058823529,0.06653992395437262,0.13157894736842105,3.857142857142857,119.0,118.6,0.4,0.5533320989583794,0.5299208173005796,0.11333820074926379,0.23906361094490988,2.2023809523809526,0.4,0.4
2022,LAL,38,2022-01-02,1,MIN,1,108,103,36,75,.480,13,41,.317,23,34,.676,0.5666666666666667,23,29,.793,4,24,28,20,13,5,18,16,41,92,.446,9,38,.237,32,54,.593,.495,12,16,.750,20,36,56,21,9,2,24,22,5,0.4945652173913043,0.170196671709531,0.1,1.1111111111111112,118.6,111.6,7.0,0.5677292620789468,0.5130443870946299,0.1242752248601469,0.20521745709875608,2.1246031746031746,0.6,0.4
2022,LAL,39,2022-01-04,1,SAC,1,122,114,49,99,.495,11,32,.344,38,67,.567,0.5505050505050505,13,20,.650,14,30,44,24,6,5,5,16,43,83,.518,14,34,.412,29,49,.592,.602,14,18,.778,9,36,45,31,2,3,18,18,8,0.6024096385542169,0.044326241134751775,0.28,4.8,120.0,110.0,10.0,0.584080272179957,0.5211667642436755,0.11024969480063548,0.21015362731152204,2.6703174603174604,0.8,0.4
2022,LAL,40,2022-01-07,1,ATL,1,134,118,50,101,.495,17,41,.415,33,60,.550,0.5792079207920792,17,19,.895,8,39,47,37,14,4,8,26,43,96,.448,13,36,.361,30,60,.500,.516,19,27,.704,13,41,54,29,3,0,15,18,16,0.515625,0.0681663258350375,0.16326530612244897,4.625,120.4,109.0,11.4,0.5803566389470685,0.4989905594243984,0.10332797538388143,0.17280668853601183,3.14531746031746,0.8,0.5
2022,LAL,41,2022-01-09,1,MEM,0,119,127,45,97,.464,14,33,.424,31,64,.484,0.5360824742268041,15,19,.789,14,27,41,26,6,7,12,25,47,86,.547,11,30,.367,36,56,.643,.610,22,32,.688,10,37,47,33,10,10,14,22,-8,0.6104651162790697,0.10224948875255624,0.27450980392156865,2.1666666666666665,124.4,113.6,10.8,0.5794335989087084,0.5269659356213887,0.09029573027724982,0.18987081148248772,3.3119841269841275,0.8,0.5
2022,LAL,42,2022-01-12,0,SAC,0,116,125,42,98,.429,16,47,.340,26,51,.510,0.5102040816326531,16,24,.667,15,30,45,25,6,3,9,19,49,89,.551,11,30,.367,38,59,.644,.612,16,19,.842,8,37,45,28,8,7,13,20,-9,0.6123595505617978,0.07655665192242259,0.28846153846153844,2.7777777777777777,119.8,117.4,2.4,0.5485332387646508,0.5670849045572778,0.09229907587085981,0.2212473297011112,3.096111111111111,0.6,0.5
2022,LAL,43,2022-01-15,0,DEN,0,96,133,36,82,.439,10,30,.333,26,52,.500,0.5,14,19,.737,8,33,41,21,4,3,11,15,47,91,.516,23,40,.575,24,51,.471,.643,16,17,.941,9,42,51,35,9,2,6,17,-37,0.6428571428571429,0.1085240726124704,0.16,1.9090909090909092,117.4,123.4,-6.0,0.5351999054313173,0.5967432896504455,0.0799645560514477,0.2332473297011112,3.2557070707070705,0.4,0.5
2022,LAL,44,2022-01-17,1,UTA,1,101,95,38,86,.442,11,37,.297,27,49,.551,0.5058139534883721,14,23,.609,10,35,45,15,7,5,13,19,31,83,.373,12,46,.261,19,37,.514,.446,21,24,.875,8,36,44,21,6,6,16,21,6,0.4457831325301205,0.1191348973607038,0.21739130434782608,1.1538461538461537,113.2,119.6,-6.4,0.5262616860279816,0.5654179884456261,0.09492628729663811,0.22072559057067637,2.5264763014763014,0.4,0.6
2022,LAL,45,2022-01-19,1,IND,0,104,111,40,90,.444,11,34,.324,29,56,.518,0.5055555555555555,13,18,.722,12,28,40,23,4,7,11,18,44,90,.489,11,30,.367,33,60,.550,.550,12,15,.800,14,34,48,28,6,8,13,22,-7,0.55,0.10099155343371281,0.2608695652173913,2.090909090909091,107.2,118.2,-11.0,0.5115312129806769,0.5722929884456263,0.10149133281637317,0.24024644238966486,2.0196581196581196,0.2,0.5
2022,LAL,46,2022-01-21,0,ORL,1,116,105,42,85,.494,13,30,.433,29,55,.527,0.5705882352941176,19,23,.826,8,37,45,23,12,4,19,24,36,81,.444,11,40,.275,25,41,.610,.512,22,29,.759,3,32,35,23,6,9,18,21,11,0.5123456790123457,0.16649141254819488,0.2,1.2105263157894737,106.6,113.8,-7.2,0.5184323651941396,0.5526691009922814,0.1143397175755009,0.22534448160535114,1.8284300494826813,0.4,0.6
2022,LAL,47,2022-01-23,0,MIA,0,107,113,36,79,.456,11,40,.275,25,39,.641,0.5253164556962026,24,30,.800,7,31,38,20,7,1,18,20,40,81,.494,15,33,.455,25,48,.521,.586,18,20,.900,6,33,39,31,9,3,16,31,-6,0.5864197530864198,0.16333938294010888,0.175,1.1111111111111112,104.8,111.4,-6.6,0.5214548400068495,0.5474811414972058,0.13169626377903815,0.20265217391304344,1.4950967161493476,0.4,0.5
2022,LAL,48,2022-01-25,0,BRK,1,106,96,42,89,.472,12,38,.316,30,51,.588,0.5393258426966292,10,10,1.000,5,28,33,23,12,9,10,19,37,88,.420,7,27,.259,30,61,.492,.460,15,22,.682,18,36,54,20,5,2,19,12,10,0.4602272727272727,0.09671179883945841,0.12195121951219512,2.3,106.8,104.0,2.8,0.5293200085461753,0.5109551674712318,0.12933380902443575,0.19504241781548246,1.573278534331166,0.6,0.5
2022,LAL,49,2022-01-27,0,PHI,0,87,105,36,88,.409,6,29,.207,30,59,.508,0.4431818181818182,9,9,1.000,9,33,42,19,7,9,19,16,41,82,.500,13,35,.371,28,47,.596,.579,10,17,.588,3,38,41,30,8,5,15,14,-18,0.5792682926829268,0.17123287671232879,0.19148936170212766,1.0,104.0,106.0,-2.0,0.5167935814848647,0.5376521995017931,0.13975340489476076,0.1898620292863428,1.542509303561935,0.4,0.4
2022,LAL,50,2022-01-28,0,CHO,0,114,117,38,91,.418,15,40,.375,23,51,.451,0.5,23,32,.719,12,32,44,19,7,3,7,23,43,83,.518,11,36,.306,32,47,.681,.584,20,28,.714,11,39,50,25,4,5,12,24,-3,0.5843373493975904,0.06245538900785154,0.23529411764705882,2.7142857142857144,106.0,107.2,-1.2,0.5156824703737535,0.5445196693813111,0.1320461720095885,0.1847469397722763,1.6671846282372598,0.4,0.3
2022,LAL,51,2022-01-30,0,ATL,0,121,129,47,87,.540,15,35,.429,32,52,.615,0.6264367816091954,12,23,.522,6,32,38,29,5,2,13,24,49,84,.583,10,31,.323,39,53,.736,.643,21,32,.656,8,37,45,31,7,0,12,21,-8,0.6428571428571429,0.11805303305484925,0.13953488372093023,2.230769230769231,107.0,112.0,-5.0,0.526852179636769,0.5706219621502705,0.12235849611091938,0.17265391651646234,1.8712332112332113,0.2,0.3
2022,LAL,52,2022-02-02,1,POR,1,99,94,33,78,.423,11,30,.367,22,48,.458,0.4935897435897436,22,33,.667,12,41,53,25,8,7,17,18,35,98,.357,14,42,.333,21,56,.375,.429,10,19,.526,18,37,55,23,11,3,13,28,5,0.42857142857142855,0.1552227903579255,0.24489795918367346,1.4705882352941178,105.4,108.2,-2.8,0.5205068372154773,0.5390522972472722,0.12073517759448271,0.18663350835319706,1.9431286360698128,0.4,0.4
2022,LAL,53,2022-02-03,0,LAC,0,110,111,41,88,.466,11,29,.379,30,59,.508,0.5284090909090909,17,25,.680,11,33,44,19,6,6,11,13,46,89,.517,13,30,.433,33,59,.559,.590,6,11,.545,7,36,43,29,5,6,10,22,-1,0.5898876404494382,0.1,0.23404255319148937,1.7272727272727273,106.2,111.2,-5.0,0.5183234868579697,0.5649843707917054,0.12139281782659102,0.20905177508905587,1.8285831815243578,0.2,0.4
2022,LAL,54,2022-02-05,1,NYK,1,122,115,48,102,.471,9,34,.265,39,68,.574,0.5147058823529411,17,28,.607,14,43,57,29,8,7,13,23,39,98,.398,11,38,.289,28,60,.467,.454,26,36,.722,15,41,56,24,8,4,14,26,7,0.45408163265306123,0.10210493245366008,0.2545454545454545,2.230769230769231,113.2,113.2,0.0,0.5326282996921943,0.5399470387857322,0.10756722897485727,0.22166299365772124,2.0747370276782044,0.4,0.4
2022,LAL,55,2022-02-08,1,MIL,0,116,131,44,85,.518,10,32,.313,34,53,.642,0.5764705882352941,18,30,.600,12,29,41,28,7,6,16,20,52,96,.542,15,36,.417,37,60,.617,.620,12,20,.600,11,31,42,31,10,4,12,24,-15,0.6197916666666666,0.14010507880910683,0.27906976744186046,1.75,113.6,116.0,-2.4,0.547922417339253,0.5470379022395474,0.12309716693510833,0.23041812361668157,1.8818798848210612,0.4,0.4
2022,LAL,56,2022-02-09,0,POR,0,105,107,41,74,.554,17,37,.459,24,37,.649,0.668918918918919,6,13,.462,3,35,38,29,7,7,21,15,42,89,.472,10,32,.313,32,57,.561,.528,13,16,.813,11,30,41,26,15,3,11,15,-2,0.5280898876404494,0.2084988085782367,0.09090909090909091,1.380952380952381,110.4,111.6,-1.2,0.5564188448011977,0.5240844511962088,0.14118632203978582,0.22069296505431374,1.7119165148576916,0.4,0.3
2022,LAL,57,2022-02-12,0,GSW,0,115,117,41,88,.466,11,27,.407,30,61,.492,0.5284090909090909,22,33,.667,12,36,48,25,5,6,9,24,40,90,.444,12,38,.316,28,52,.538,.511,25,34,.735,10,40,50,24,4,3,9,24,-2,0.5111111111111111,0.08070301291248207,0.23076923076923078,2.7777777777777777,113.6,116.2,-2.6,0.5633827142650671,0.5405923877041453,0.1262823665506971,0.2178672193714252,1.9733544233544233,0.2,0.3
2022,LAL,58,2022-02-16,1,UTA,1,106,101,41,86,.477,10,36,.278,31,50,.620,0.5348837209302325,14,22,.636,12,32,44,24,9,7,12,18,37,79,.468,11,33,.333,26,46,.565,.538,16,19,.842,8,33,41,17,11,6,13,22,5,0.5379746835443038,0.11144130757800891,0.26666666666666666,2.0,112.8,114.2,-1.4,0.5646776402692956,0.5302097963231185,0.1285706280662989,0.22439204206646063,2.027899877899878,0.4,0.3
2022,LAL,59,2022-02-25,1,LAC,0,102,105,39,93,.419,8,31,.258,31,62,.500,0.46236559139784944,16,21,.762,13,34,47,18,8,7,12,17,41,83,.494,10,26,.385,31,57,.544,.554,13,19,.684,7,40,47,25,8,8,17,19,-3,0.5542168674698795,0.10504201680672269,0.24528301886792453,1.5,108.8,112.2,-3.4,0.5542095820782771,0.5502368432864821,0.12915804493691144,0.22253955493095465,1.8817460317460317,0.2,0.3
